Time,Motor 0 Position,Motor 1 Poqsition,Motor 0 Torque,Motor 1 Torque,Force
0.002675424999324605,0.39539051055908203,0.38126328587532043,0.0003111129626631737,-0.0014311580453068018,idle
0.008313045998875168,0.3954048156738281,0.3812616765499115,-0.0008331937715411186,0.0009157460299320519,extension
0.011914396000065608,0.39538806676864624,0.38128405809402466,-1.0157818794250488,-1.0665382146835327,extension
0.015305732000342687,0.3953859210014343,0.38106489181518555,-1.7637232542037964,-1.6016924381256104,extension
0.018893434000347042,0.39537549018859863,0.37768301367759705,-1.8038195371627808,-1.599373459815979,extension
0.022901719999936176,0.39267808198928833,0.37178921699523926,-1.8033320903778076,-1.6381574869155884,extension
0.02700300300057279,0.38650745153427124,0.36543911695480347,-1.8516900539398193,-1.6542752981185913,extension
0.031146563998845522,0.37893956899642944,0.3575573265552521,-1.8260468244552612,-1.6229124069213867,extension
0.03523514399967098,0.3693907856941223,0.34723222255706787,-1.8386930227279663,-1.6160331964492798,extension
0.03941059299904737,0.35853731632232666,0.33600443601608276,-1.828051209449768,-1.6892845630645752,extension
0.0433885279999231,0.3476558327674866,0.3255729079246521,-1.8405410051345825,-1.6853162050247192,extension
0.04723007599932316,0.3373752534389496,0.31544795632362366,-1.826635718345642,-1.6399033069610596,extension
0.05142320999948424,0.3260480761528015,0.3047104477882385,-1.8091843128204346,-1.6195732355117798,extension
0.05553080800018506,0.31543153524398804,0.29408180713653564,-1.9056223630905151,-1.6547825336456299,extension
0.05964251799923659,0.3058561086654663,0.2834770977497101,-1.8217589855194092,-1.6472644805908203,extension
0.06373913499919581,0.2952193021774292,0.2731791138648987,-1.7583421468734741,-1.6444545984268188,extension
0.06781151199902524,0.2847493588924408,0.26289641857147217,-1.9105695486068726,-1.6812810897827148,extension
0.07177394700011064,0.2741876542568207,0.2533569931983948,-1.8536502122879028,-1.6313227415084839,extension
0.07567638299951795,0.2647400498390198,0.24397730827331543,-1.814216136932373,-1.6198499202728271,extension
0.07992277499943157,0.25562021136283875,0.2351229190826416,-1.8081809282302856,-1.6445398330688477,extension
0.08430805199895985,0.2473125159740448,0.226264089345932,-1.7794108390808105,-1.6327065229415894,extension
0.08867351600019902,0.23735171556472778,0.21636873483657837,-1.8927230834960938,-1.7008260488510132,extension
0.09301983099976496,0.2277582883834839,0.2066957950592041,-1.8498882055282593,-1.6342277526855469,extension
0.09746740399896225,0.21778932213783264,0.19693952798843384,-1.8362665176391602,-1.6383939981460571,extension
0.10168899999916903,0.208311527967453,0.1881883144378662,-1.6535592079162598,-1.5980781316757202,extension
0.1060437969990744,0.19965654611587524,0.179334819316864,-1.5949913263320923,-1.6168735027313232,extension
0.11081360400021367,0.19032242894172668,0.1697060465812683,-1.650442123413086,-1.499263882637024,extension
0.11666372099898581,0.18023860454559326,0.15922117233276367,-1.567817211151123,-1.4089075326919556,extension
0.12170450299890945,0.16880258917808533,0.1473800539970398,-1.3706282377243042,-1.29420804977417,extension
0.12728247799896053,0.15580123662948608,0.13468843698501587,-0.9570999145507812,-0.7845468521118164,extension
0.13253329299914185,0.1461995244026184,0.12524592876434326,-0.90206378698349,-0.87721186876297,extension
0.1374158010003157,0.13570213317871094,0.11462748050689697,-0.9572795629501343,-0.8683804869651794,extension
0.1422731799993926,0.12323448061943054,0.10369515419006348,-0.8818301558494568,-0.7501131892204285,extension
0.14712037400022382,0.11260679364204407,0.09267479181289673,-0.336393803358078,-0.37050169706344604,extension
0.15330529899983958,0.10047158598899841,0.0795903205871582,-0.49492326378822327,-0.3660762310028076,extension
0.1587378139993234,0.08514496684074402,0.06508851051330566,-0.35017144680023193,-0.17309819161891937,extension
0.16369793100056995,0.0726863294839859,0.05316656827926636,0.03569469228386879,0.075438492000103,extension
0.16886767399955716,0.059149205684661865,0.0400773286819458,0.23503658175468445,0.2527288496494293,extension
0.17385747600019386,0.04530984163284302,0.026203632354736328,0.49770137667655945,0.5204166769981384,flight
0.17885725899941463,0.03316287696361542,0.014474451541900635,-0.013044592924416065,-0.007776731625199318,flight
0.18389770800058614,0.022244900465011597,0.0043569207191467285,0.35149890184402466,0.56157386302948,flight
0.18922353999914776,0.013837888836860657,-0.003965020179748535,0.8748223185539246,0.7726731896400452,flight
0.1987067099998967,0.010026514530181885,-0.006960570812225342,0.4860406816005707,0.5269528031349182,flight
0.2054005869995308,0.010907143354415894,0.0015935301780700684,0.0902569442987442,0.05234404653310776,flight
0.2108304909997969,0.018390104174613953,0.009882807731628418,-0.0043957713060081005,-0.5437183380126953,flight
0.21585375500035298,0.025378018617630005,0.014860689640045166,-0.681628406047821,-0.9350529909133911,flight
0.22016701599932276,0.02853567898273468,0.017096757888793945,-0.8117568492889404,-0.5435840487480164,flight
0.2244205189999775,0.02852553129196167,0.016059517860412598,-0.40371495485305786,-0.33654385805130005,flight
0.22857715300051495,0.02849602699279785,0.013036191463470459,-0.09900954365730286,-0.035879287868738174,flight
0.2340603339998779,0.027452915906906128,0.008135676383972168,-0.16120679676532745,0.021901236847043037,flight
0.24006070699942939,0.023083597421646118,0.003917098045349121,-0.06488944590091705,0.3662686049938202,flight
0.24419469399981608,0.018324434757232666,-6.35981559753418e-05,0.017529578879475594,0.22495292127132416,flight
0.25044476599941845,0.01577337086200714,-0.0029186010360717773,0.2935289442539215,0.23872694373130798,flight
0.2555730650001351,0.01533748209476471,-0.003427445888519287,0.10552608221769333,0.12246080487966537,flight
0.2607377149997774,0.01533915102481842,-0.00222170352935791,0.029340412467718124,0.035003021359443665,flight
0.26588253199952305,0.01535680890083313,-0.00020271539688110352,-0.022506680339574814,-0.05628731846809387,flight
0.27107094100028917,0.015371471643447876,0.001267075538635254,-0.05596841499209404,-0.22001300752162933,flight
0.2763156639994122,0.015357911586761475,0.0012621283531188965,-0.07837094366550446,-0.19483083486557007,flight
0.2813542789990606,0.01533682644367218,0.00021708011627197266,-0.06741002947092056,-0.06370826065540314,flight
0.2860094959996786,0.015335232019424438,-0.0012249350547790527,-0.055532172322273254,-0.017786819487810135,flight
0.2910158529994078,0.015350431203842163,-0.0027581453323364258,-0.09183508157730103,0.025059781968593597,flight
0.2966001980003057,0.013706386089324951,-0.004004478454589844,-0.07302170991897583,0.03621959686279297,flight
0.3025466649996815,0.0121135413646698,-0.004779040813446045,-0.016089193522930145,0.03661013022065163,flight
0.30889103099980275,0.0109415203332901,-0.005094468593597412,0.03149884194135666,0.030474010854959488,flight
0.31429362099879654,0.010665744543075562,-0.005055844783782959,0.021251926198601723,0.0073122913017869,flight
0.31923342399932153,0.010676875710487366,-0.004890918731689453,0.014551003463566303,-0.014796726405620575,flight
0.32333259699953487,0.010676309466362,-0.004810810089111328,-0.0201238002628088,-0.039145275950431824,flight
0.3281454389998544,0.010681644082069397,-0.0048215389251708984,-0.035054754465818405,-0.056227561086416245,flight
0.33281332200022007,0.010681644082069397,-0.004950165748596191,-0.048257142305374146,-0.047097813338041306,flight
0.3381243949988857,0.01067817211151123,-0.005235195159912109,-0.04838459938764572,-0.033858444541692734,flight
0.3431114009999874,0.010681256651878357,-0.005690574645996094,-0.06593718379735947,-0.04543963447213173,flight
0.34790726299979724,0.01068083941936493,-0.0060158371925354,-0.05233749374747276,-0.03239355981349945,flight
