Time,Motor 0 Position,Motor 1 Position,Motor 0 Torque,Motor 1 Torque,Force
2.0685535020002135,0.010241150856018066,-0.007065296173095703,-0.05585307627916336,-0.042708784341812134,flight
2.073593746001279,0.010225459933280945,-0.007353305816650391,-0.05078018456697464,-0.038614701479673386,flight
2.0786950630008505,0.010229885578155518,-0.007515132427215576,-0.068694569170475,-0.019784728065133095,flight
2.0835259970008337,0.010227560997009277,-0.0075688958168029785,-0.057728324085474014,-0.029714588075876236,flight
2.0917131360001804,0.010240808129310608,-0.00750577449798584,-0.053749773651361465,-0.024984989315271378,flight
2.096986337999624,0.010253369808197021,-0.007506906986236572,-0.06395138800144196,-0.03596300259232521,flight
2.1025158310003462,0.010251149535179138,-0.0075272321701049805,-0.06004517897963524,-0.051937974989414215,flight
2.1081777649997093,0.01023721694946289,-0.007540762424468994,-0.057831745594739914,-0.05320535972714424,flight
2.1129589960000885,0.010237157344818115,-0.007519125938415527,-0.07334662973880768,-0.03171207755804062,flight
2.117321957999593,0.010222852230072021,-0.007539570331573486,-0.05479418858885765,-0.04010718688368797,flight
2.1222629450003296,0.010233327746391296,-0.0075171589851379395,-0.14311037957668304,-0.20908747613430023,flight
2.1270131210003456,0.010712787508964539,0.0025646090507507324,-0.3222251832485199,-0.1484617441892624,flight
2.131714817000102,0.03290511667728424,0.022481143474578857,-0.030235324054956436,-0.9478566646575928,flight
2.136657525999908,0.052234336733818054,0.04075270891189575,-1.219490885734558,-1.6542439460754395,flight
2.1408745469998394,0.0641527771949768,0.05210644006729126,-1.760335922241211,-1.540462851524353,flight
2.144939923000493,0.06904584169387817,0.05684322118759155,-1.4945590496063232,-1.475823163986206,flight
2.1491398150010355,0.07025761902332306,0.05694013833999634,-0.8965915441513062,-0.7887861132621765,flight
2.1542902600012894,0.07012788951396942,0.05314815044403076,-0.31488341093063354,-0.23048275709152222,flight
2.1597481620010512,0.06906589865684509,0.04852837324142456,-0.6671341061592102,-0.11018278449773788,compression
2.165460095000526,0.06963501870632172,0.0555952787399292,0.011063351295888424,0.055100396275520325,compression
2.1704358400002093,0.07597687840461731,0.06202983856201172,0.05205341801047325,-0.00890425406396389,compression
2.1750767230005295,0.08193203806877136,0.06782317161560059,-0.005750738084316254,-0.05636032670736313,compression
2.179551774999709,0.08806754648685455,0.07346415519714355,-0.04826607182621956,-0.09471940249204636,compression
2.185095545000877,0.09414400160312653,0.07917004823684692,-0.07358037680387497,-0.0729670524597168,compression
2.189804388999619,0.09842438995838165,0.08393555879592896,-0.15236502885818481,-0.08077549189329147,compression
2.194476714999837,0.10302755236625671,0.08825969696044922,-0.06466162204742432,-0.08478375524282455,compression
2.199048987000424,0.10689230263233185,0.09202998876571655,-0.05885284021496773,-0.09293179959058762,compression
2.2037791080001625,0.11174911260604858,0.09710812568664551,-0.09839934855699539,-0.050295498222112656,compression
2.2085602280003513,0.11845958232879639,0.10398399829864502,-0.07133889198303223,-0.061021868139505386,compression
2.2127864150006644,0.12369808554649353,0.10953688621520996,-0.1423734724521637,-0.18402251601219177,compression
2.217237450000539,0.1287560760974884,0.11454129219055176,-0.1551600992679596,-0.18372118473052979,compression
2.2216127640003833,0.13456663489341736,0.12017929553985596,-0.09093703329563141,-0.09648588299751282,compression
2.22580980299972,0.14021140336990356,0.12545114755630493,-0.13729511201381683,-0.15502417087554932,compression
2.230187154000305,0.1463620662689209,0.13103657960891724,-0.12864555418491364,-0.15876951813697815,compression
2.2346112449995417,0.15294912457466125,0.13702523708343506,-0.18553756177425385,-0.13821731507778168,compression
2.2389176710003085,0.15966355800628662,0.14327991008758545,-0.18478377163410187,-0.12788887321949005,compression
